DISTRICT_NAME,TERRITORY_TYPE,VALUATION_SEPARATION,r2_score,log_dist_subway,log_dist_bus,TAXCLASS,num_subway_routes
Bushwick South,NTA,4,-0.29755845676269854,0.46174201486488403,0.48137848364233915,0.013496100134802897,0.043383401357973944
Bushwick South,NTA,5,-0.1645294705225011,0.4905425517920508,0.43526792179648666,0.011988532384126995,0.06220099402733543
Bushwick South,NTA,6,-0.0013137912994503065,0.45644093867876256,0.46707752207975534,0.010915977853172807,0.06556556138830948
Bushwick South,NTA,7,-0.13234621772545352,0.49559455905646727,0.4335008476789275,0.0172232446555046,0.053681348609100586
Bushwick South,NTA,8,-0.1114887619636582,0.4663808268671823,0.45870351814429255,0.02906427536826825,0.04585137962025696
Bushwick South,NTA,9,0.3746032821391906,0.31086498462781625,0.28127388519294705,0.3640851317615118,0.04377599841772504
Rugby-Remsen Village,NTA,0,0.6845323986644376,0.17374765559438815,0.42699255707387784,0.3983552261801403,0.0009045611515935684
Rugby-Remsen Village,NTA,1,0.6071259005296425,0.29963165691068255,0.2716764068029061,0.4250094386413727,0.003682497645038674
Rugby-Remsen Village,NTA,2,-0.13699339653401976,0.504799664008869,0.4771997156805596,0.00914193622014554,0.008858684090425886
Rugby-Remsen Village,NTA,3,-0.012515496466068754,0.5435598250674923,0.42104912238634706,0.02612032314876739,0.009270729397393122
Rugby-Remsen Village,NTA,4,-0.036892421138661646,0.5498076277950525,0.4293846766901675,0.004759935686605864,0.016047759828174222
Rugby-Remsen Village,NTA,5,0.1666687518896226,0.4982098576191253,0.49323343155413196,0.0059240570789968455,0.0026326537477458036
Rugby-Remsen Village,NTA,6,-0.09883772234106547,0.538698228716339,0.44831974960923054,0.00980342254058027,0.00317859913385026
Rugby-Remsen Village,NTA,7,0.05628691459138546,0.5461381348706515,0.4377470947501197,0.010102121896797404,0.006012648482431393
Rugby-Remsen Village,NTA,8,0.042745069616359155,0.554069943716411,0.42329549343851997,0.021286343223785538,0.0013482196212834094
Rugby-Remsen Village,NTA,9,0.3049585706451896,0.2927128026692414,0.32478223137024903,0.3810568725777906,0.001448093382719132
Lincoln Square,NTA,0,0.946139393097013,0.12419231576073982,0.01136024828732557,0.8184696336157733,0.04597780233616127
Lincoln Square,NTA,1,0.04748119374257531,0.47881684425337867,0.3232216441906472,0.008881582299904904,0.18907992925606937
Lincoln Square,NTA,2,0.05580625645406945,0.5703756737106864,0.30979589125794976,0.01760699178866832,0.10222144324269551
Lincoln Square,NTA,3,-0.026143520099265904,0.46914155056205686,0.3832661311273287,0.08249767759912872,0.06509464071148574
Lincoln Square,NTA,4,0.10488623767037564,0.5216828790156399,0.3278071804287074,0.058760153739723785,0.091749786815929
Lincoln Square,NTA,5,0.06500141299657747,0.4163570768990774,0.43855703757556164,0.060816686261989945,0.084269199263371
Lincoln Square,NTA,6,0.1295121179087343,0.4657600028193886,0.38122690243495316,0.05960520815290043,0.09340788659275785
Lincoln Square,NTA,7,0.1500112978805236,0.3705587185835101,0.4260555874085888,0.06849945417331357,0.1348862398345877
Lincoln Square,NTA,8,-0.09693498997070904,0.515365934446107,0.3360111626770096,0.06751741878052427,0.08110548409635919
Lincoln Square,NTA,9,0.11059176725834907,0.430948338575479,0.4028283834416884,0.08095090649103802,0.08527237149179445
Lenox Hill-Roosevelt Island,NTA,0,0.964031198081854,0.031982412228976596,0.023215053022044227,0.9215952815239767,0.023207253225002472
Lenox Hill-Roosevelt Island,NTA,1,0.43961854140943735,0.6628673999676964,0.30429763375681296,0.0006395632685772479,0.03219540300691348
Lenox Hill-Roosevelt Island,NTA,2,0.11433090645042165,0.5608814149820296,0.3898968958248459,0.0021459249104493097,0.04707576428267539
Lenox Hill-Roosevelt Island,NTA,3,0.27001890217483393,0.44033202404081034,0.510377921731071,0.015004175261870504,0.034285878966248295
Lenox Hill-Roosevelt Island,NTA,4,0.2648128598906401,0.6085427554787926,0.37245427510935797,0.000403153180946429,0.018599816230902972
Lenox Hill-Roosevelt Island,NTA,5,0.2821161667292893,0.4816165058091279,0.4872105042359764,0.011417680038372789,0.01975530991652301
Lenox Hill-Roosevelt Island,NTA,6,0.2036997822605483,0.4957141370959733,0.38043456076232646,0.10458050804593584,0.019270794095764324
