,BoroName,NTAName,Longitude,Latitude
828,Brooklyn,Bay Ridge,-74.022443,40.629751
829,Brooklyn,Bay Ridge,-74.034499,40.61479
830,Brooklyn,Bay Ridge,-74.02423,40.620169
831,Brooklyn,Bay Ridge,-74.022852,40.629501
832,Brooklyn,Gravesend (West),-73.986825,40.598153
833,Brooklyn,Mapleton-Midwood (West),-73.97848,40.616516
834,Bronx,Allerton,-73.867769,40.865521
835,Bronx,Pelham Parkway-Van Nest,-73.86695,40.847143
836,Bronx,Westchester Square,-73.844517,40.842439
837,Bronx,Morris Park,-73.856977,40.857603
838,Bronx,Longwood,-73.891469,40.825224
839,Bronx,Morris Park,-73.861807,40.856864
840,Bronx,Eastchester-Edenwald-Baychester,-73.840869,40.88035
841,Bronx,Allerton,-73.862914,40.865622
842,Bronx,Wakefield-Woodlawn,-73.844905,40.89651
843,Bronx,Eastchester-Edenwald-Baychester,-73.848266,40.871634
844,Bronx,Williamsbridge-Olinville,-73.862431,40.875994
845,Bronx,Wakefield-Woodlawn,-73.856919,40.893148
846,Bronx,Eastchester-Edenwald-Baychester,-73.840994,40.880546
847,Bronx,Eastchester-Edenwald-Baychester,-73.842444,40.879747
848,Bronx,Fordham Heights,-73.897879,40.860527
849,Bronx,Eastchester-Edenwald-Baychester,-73.831219,40.884966
850,Bronx,Eastchester-Edenwald-Baychester,-73.84612,40.876313
851,Bronx,West Farms,-73.883152,40.847611
852,Bronx,Fordham Heights,-73.901267,40.8558
853,Bronx,Mount Hope,-73.902407,40.854319
854,Bronx,Mount Hope,-73.902245,40.853719
855,Bronx,Fordham Heights,-73.90031,40.856312
856,Bronx,University Heights (South)-Morris Heights,-73.916683,40.851857
857,Bronx,Fordham Heights,-73.8965,40.855063
858,Bronx,University Heights (North)-Fordham,-73.904024,40.862655
859,Brooklyn,Bensonhurst,-73.996216,40.613424
860,Brooklyn,Bensonhurst,-73.996283,40.613211
861,Brooklyn,Gravesend (West),-73.9995,40.595282
862,Brooklyn,Bath Beach,-74.002871,40.607521
863,Brooklyn,Bensonhurst,-74.002451,40.60701
864,Brooklyn,Bensonhurst,-74.002731,40.607084
865,Brooklyn,Bath Beach,-74.002536,40.607455
866,Brooklyn,Gravesend (West),-73.996819,40.595903
867,Brooklyn,Mapleton-Midwood (West),-73.965693,40.626739
868,Brooklyn,Borough Park,-73.977347,40.630561
869,Brooklyn,Mapleton-Midwood (West),-73.971089,40.62419
870,Brooklyn,Gravesend (South),-73.979173,40.592949
871,Brooklyn,Coney Island-Sea Gate,-73.995146,40.572732
872,Brooklyn,Coney Island-Sea Gate,-73.989863,40.57383
873,Brooklyn,Coney Island-Sea Gate,-73.973893,40.575007
874,Brooklyn,Gravesend (South),-73.966939,40.584745
875,Brooklyn,Coney Island-Sea Gate,-73.972135,40.579228
876,Brooklyn,Brighton Beach,-73.960332,40.581963
877,Brooklyn,Brighton Beach,-73.959535,40.581954
878,Brooklyn,Brighton Beach,-73.967236,40.581355
879,Brooklyn,Coney Island-Sea Gate,-73.99503,40.575419
880,Brooklyn,Coney Island-Sea Gate,-73.988663,40.576125
881,Brooklyn,Flatbush (West)-Ditmas Park-Parkville,-73.957395,40.630207
882,Brooklyn,Midwood,-73.956481,40.625414
883,Brooklyn,Midwood,-73.962748,40.612751
884,Brooklyn,Flatlands,-73.94501,40.61633
885,Brooklyn,Flatbush,-73.952794,40.631859
886,Brooklyn,Midwood,-73.964713,40.624743
887,Brooklyn,Midwood,-73.955133,40.618293
888,Brooklyn,Flatbush,-73.94958,40.634331
889,Brooklyn,Midwood,-73.955095,40.620914
890,Brooklyn,Midwood,-73.954486,40.616461
891,Brooklyn,Flatbush,-73.952682,40.632417
892,Brooklyn,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,-73.942114,40.600326
893,Brooklyn,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,-73.953925,40.58291
894,Brooklyn,Gravesend (East)-Homecrest,-73.962039,40.607432
895,Brooklyn,Gravesend (East)-Homecrest,-73.961464,40.607395
896,Brooklyn,Gravesend (East)-Homecrest,-73.959879,40.608167
897,Brooklyn,Madison,-73.95531,40.60997
898,Brooklyn,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,-73.949847,40.590349
899,Brooklyn,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,-73.934729,40.58417
900,Brooklyn,Gravesend (West),-73.972998,40.597079
901,Brooklyn,Gravesend (South),-73.968983,40.590606
902,Brooklyn,Prospect Lefferts Gardens-Wingate,-73.947087,40.655844
903,Brooklyn,East Flatbush-Erasmus,-73.955914,40.650183
904,Brooklyn,East Flatbush-Erasmus,-73.95535,40.650488
905,Brooklyn,Marine Park-Mill Basin-Bergen Beach,-73.92831,40.614709
906,Brooklyn,Flatbush,-73.960066,40.655493
907,Bronx,Riverdale-Spuyten Duyvil,-73.904315,40.906571
908,Bronx,Riverdale-Spuyten Duyvil,-73.915211,40.884342
909,Bronx,Riverdale-Spuyten Duyvil,-73.91686,40.878976
910,Bronx,Kingsbridge-Marble Hill,-73.909129,40.88114
911,Bronx,Kingsbridge-Marble Hill,-73.905317,40.879273
912,Bronx,Kingsbridge-Marble Hill,-73.907008,40.876888
913,Manhattan,Kingsbridge-Marble Hill,-73.909328,40.874493
914,Manhattan,Kingsbridge-Marble Hill,-73.9092,40.874775
915,Bronx,Kingsbridge Heights-Van Cortlandt Village,-73.889061,40.882849
916,Bronx,Norwood,-73.878799,40.881342
917,Bronx,Williamsbridge-Olinville,-73.8659,40.8771
918,Bronx,Co-op City,-73.830535,40.871234
919,Bronx,Co-op City,-73.826309,40.870449
920,Bronx,Co-op City,-73.824863,40.862208
921,Bronx,Pelham Bay Park,-73.827028,40.852433
922,Bronx,Pelham Bay Park,-73.827112,40.852171
923,Bronx,Pelham Bay Park,-73.82692,40.852746
924,Bronx,Pelham Bay-Country Club-City Island,-73.827245,40.851864
925,Bronx,Pelham Bay-Country Club-City Island,-73.832078,40.846597
926,Bronx,Throgs Neck-Schuylerville,-73.826293,40.843199
927,Bronx,Throgs Neck-Schuylerville,-73.828534,40.833336
928,Bronx,Throgs Neck-Schuylerville,-73.827983,40.832901
929,Bronx,Soundview-Clason Point,-73.866614,40.823073
930,Bronx,Castle Hill-Unionport,-73.849899,40.826481
931,Bronx,Castle Hill-Unionport,-73.849723,40.827698
932,Bronx,Castle Hill-Unionport,-73.851674,40.833839
933,Bronx,Castle Hill-Unionport,-73.86178,40.832906
934,Bronx,Parkchester,-73.860708,40.838729
935,Bronx,Morris Park,-73.85304,40.842618
936,Bronx,Morris Park,-73.844123,40.857892
937,Bronx,Morris Park,-73.861649,40.857495
938,Bronx,Allerton,-73.869997,40.865278
939,Bronx,Pelham Parkway-Van Nest,-73.865703,40.845214
940,Bronx,West Farms,-73.878767,40.839859
941,Bronx,Crotona Park East,-73.888383,40.836882
942,Bronx,Morrisania,-73.897773,40.829249
943,Bronx,Longwood,-73.892014,40.824126
944,Bronx,Concourse-Concourse Village,-73.910536,40.830964
945,Bronx,Concourse-Concourse Village,-73.920933,40.835512
946,Bronx,Concourse-Concourse Village,-73.921583,40.835921
947,Bronx,Concourse-Concourse Village,-73.918322,40.834259
948,Bronx,University Heights (North)-Fordham,-73.904945,40.862962
949,Bronx,University Heights (North)-Fordham,-73.89762,40.867613
950,Bronx,Fordham Heights,-73.897645,40.862326
951,Bronx,University Heights (North)-Fordham,-73.897871,40.86251
952,Bronx,University Heights (North)-Fordham,-73.896531,40.862491
953,Bronx,Fordham Heights,-73.895047,40.861992
954,Bronx,Eastchester-Edenwald-Baychester,-73.846597,40.877202
955,Bronx,Longwood,-73.898014,40.81474
956,Bronx,Hunts Point,-73.887998,40.816343
957,Bronx,Longwood,-73.900372,40.822374
958,Bronx,Hunts Point,-73.886012,40.814867
959,Bronx,Hunts Point,-73.889164,40.818831
960,Bronx,Concourse-Concourse Village,-73.91821,40.82583
961,Bronx,Mount Eden-Claremont (West),-73.911548,40.843525
962,Bronx,Longwood,-73.901257,40.82024
963,Bronx,Melrose,-73.910427,40.813636
964,Bronx,Melrose,-73.903648,40.814945
965,Bronx,Mott Haven-Port Morris,-73.91276,40.814097
966,Bronx,Mott Haven-Port Morris,-73.90877,40.813059
967,Bronx,Longwood,-73.898451,40.827654
968,Bronx,Morrisania,-73.904648,40.827371
969,Bronx,Concourse-Concourse Village,-73.916238,40.829431
970,Bronx,Hunts Point,-73.895787,40.816587
971,Bronx,Soundview-Bruckner-Bronx River,-73.875149,40.834168
972,Bronx,Soundview-Clason Point,-73.86202,40.823687
973,Bronx,Belmont,-73.883847,40.853679
974,Bronx,Castle Hill-Unionport,-73.851755,40.818655
975,Bronx,Mount Hope,-73.903721,40.852697
976,Bronx,Mount Hope,-73.90856,40.846733
977,Bronx,Mount Hope,-73.905518,40.849659
978,Bronx,University Heights (North)-Fordham,-73.894881,40.865843
979,Bronx,Pelham Gardens,-73.849073,40.871737
980,Bronx,Morris Park,-73.851623,40.850436
981,Bronx,Eastchester-Edenwald-Baychester,-73.833591,40.884368
982,Bronx,Eastchester-Edenwald-Baychester,-73.845374,40.886219
983,Bronx,Eastchester-Edenwald-Baychester,-73.831424,40.887938
984,Bronx,Allerton,-73.861313,40.869454
985,Bronx,Eastchester-Edenwald-Baychester,-73.842936,40.884716
986,Bronx,Wakefield-Woodlawn,-73.847007,40.901874
987,Bronx,Wakefield-Woodlawn,-73.854579,40.898664
988,Bronx,University Heights (North)-Fordham,-73.894152,40.863826
989,Bronx,Eastchester-Edenwald-Baychester,-73.85182,40.872831
990,Bronx,Pelham Gardens,-73.851401,40.872479
991,Bronx,Throgs Neck-Schuylerville,-73.809831,40.819669
992,Bronx,Belmont,-73.891304,40.853837
993,Bronx,Westchester Square,-73.851667,40.834607
994,Bronx,Mount Eden-Claremont (West),-73.912354,40.841118
995,Bronx,Soundview-Clason Point,-73.86604,40.821136
996,Bronx,Bedford Park,-73.887346,40.87233
997,Bronx,Bedford Park,-73.885387,40.869926
998,Bronx,University Heights (North)-Fordham,-73.902971,40.868869
999,Bronx,Riverdale-Spuyten Duyvil,-73.896754,40.90976
1000,Bronx,Allerton,-73.869564,40.865482
1001,Bronx,Pelham Gardens,-73.857863,40.862896
1002,Bronx,Claremont Village-Claremont (East),-73.90142,40.838419
1003,Bronx,Claremont Village-Claremont (East),-73.905031,40.832972
1004,Bronx,Concourse-Concourse Village,-73.916617,40.829117
1005,Bronx,Wakefield-Woodlawn,-73.85405,40.898452
1006,Bronx,University Heights (South)-Morris Heights,-73.9155,40.850188
1007,Bronx,Eastchester-Edenwald-Baychester,-73.84889,40.884
1008,Bronx,Concourse-Concourse Village,-73.922704,40.826384
1009,Bronx,University Heights (South)-Morris Heights,-73.914383,40.853788
1010,Bronx,Wakefield-Woodlawn,-73.8675,40.8987
1011,Bronx,University Heights (South)-Morris Heights,-73.910233,40.8563
1012,Bronx,University Heights (South)-Morris Heights,-73.911226,40.854627
1013,Bronx,University Heights (South)-Morris Heights,-73.918663,40.852757
1014,Manhattan,Kingsbridge-Marble Hill,-73.909302,40.874178
1015,Bronx,Pelham Gardens,-73.843548,40.862481
1016,Bronx,Pelham Gardens,-73.843297,40.863051
1017,Bronx,Eastchester-Edenwald-Baychester,-73.8315,40.884577
1018,Bronx,Wakefield-Woodlawn,-73.849627,40.903194
1019,Bronx,Wakefield-Woodlawn,-73.848548,40.890481
1020,Bronx,Woodlawn Cemetery,-73.866469,40.895917
1021,Bronx,Melrose,-73.914368,40.818755
1022,Bronx,Bedford Park,-73.882629,40.871993
1023,Bronx,Hunts Point,-73.893741,40.81856
1024,Bronx,Concourse-Concourse Village,-73.923102,40.826363
1025,Bronx,Belmont,-73.889854,40.860749
1026,Bronx,Belmont,-73.890617,40.86052
1027,Bronx,Eastchester-Edenwald-Baychester,-73.819542,40.889883
1028,Bronx,Mott Haven-Port Morris,-73.914278,40.805358
1029,Bronx,Longwood,-73.904233,40.812553
1030,Bronx,Mount Hope,-73.903581,40.852055
1031,Bronx,Melrose,-73.914202,40.818642
1032,Bronx,Woodlawn Cemetery,-73.870656,40.896527
1033,Bronx,Woodlawn Cemetery,-73.874932,40.895621
1034,Bronx,Concourse-Concourse Village,-73.918719,40.825306
1035,Bronx,Pelham Bay-Country Club-City Island,-73.830545,40.849369
1036,Bronx,Eastchester-Edenwald-Baychester,-73.842471,40.868899
1037,Bronx,Morris Park,-73.851548,40.858033
1038,Bronx,Morris Park,-73.844001,40.856869
1039,Bronx,Mott Haven-Port Morris,-73.923201,40.809357
1040,Bronx,Mott Haven-Port Morris,-73.922595,40.808883
1041,Bronx,Melrose,-73.916302,40.81681
1042,Bronx,Bronx Park,-73.881591,40.853189
1043,Bronx,Castle Hill-Unionport,-73.850974,40.832214
1044,Bronx,Soundview-Clason Point,-73.857792,40.813578
1045,Bronx,Pelham Bay-Country Club-City Island,-73.783412,40.839283
1046,Bronx,Pelham Bay-Country Club-City Island,-73.786455,40.847452
1047,Bronx,Co-op City,-73.832418,40.870294
1048,Bronx,Co-op City,-73.829676,40.877874
1049,Bronx,Allerton,-73.867044,40.865343
1050,Bronx,Morris Park,-73.85153,40.850111
1051,Bronx,Williamsbridge-Olinville,-73.861248,40.871579
1052,Bronx,Wakefield-Woodlawn,-73.861019,40.894434
1053,Bronx,Kingsbridge-Marble Hill,-73.908602,40.881048
1054,Bronx,Riverdale-Spuyten Duyvil,-73.907897,40.893903
1055,Bronx,Co-op City,-73.822652,40.861336
1056,Bronx,Mount Hope,-73.907038,40.853609
1057,Bronx,Norwood,-73.879171,40.879379
1058,Bronx,Soundview-Bruckner-Bronx River,-73.877039,40.83374
1059,Bronx,Soundview-Clason Point,-73.865314,40.816615
1060,Bronx,Soundview-Clason Point,-73.862398,40.817163
1061,Bronx,Tremont,-73.892457,40.845973
1062,Bronx,Allerton,-73.858062,40.862782
1063,Bronx,Wakefield-Woodlawn,-73.854704,40.898502
1064,Bronx,Melrose,-73.913439,40.814536
1065,Bronx,Concourse-Concourse Village,-73.918236,40.825388
1066,Bronx,Mott Haven-Port Morris,-73.910293,40.813379
1067,Bronx,Mott Haven-Port Morris,-73.906951,40.812692
1068,Bronx,Mott Haven-Port Morris,-73.927591,40.811462
1069,Bronx,Parkchester,-73.856329,40.836043
1070,Bronx,Parkchester,-73.86317,40.841131
1071,Bronx,Parkchester,-73.861875,40.839433
1072,Bronx,University Heights (North)-Fordham,-73.908585,40.862897
1073,Bronx,Claremont Village-Claremont (East),-73.907093,40.836494
1074,Bronx,Claremont Village-Claremont (East),-73.908391,40.834202
1075,Bronx,Mott Haven-Port Morris,-73.924033,40.815219
1076,Bronx,Melrose,-73.923121,40.817602
1077,Bronx,Eastchester-Edenwald-Baychester,-73.849473,40.876151
1078,Bronx,Longwood,-73.893158,40.82107
1079,Bronx,Longwood,-73.893598,40.820875
1080,Bronx,Hunts Point,-73.887088,40.815905
1081,Bronx,Melrose,-73.921232,40.820479
1082,Bronx,Mott Haven-Port Morris,-73.922861,40.808896
1083,Bronx,Mott Haven-Port Morris,-73.919862,40.813052
1084,Bronx,Mott Haven-Port Morris,-73.920392,40.81275
1085,Bronx,Morrisania,-73.909008,40.82406
1086,Bronx,Crotona Park,-73.897518,40.836625
1087,Bronx,Claremont Village-Claremont (East),-73.902935,40.839078
1088,Bronx,Claremont Village-Claremont (East),-73.902357,40.838623
1089,Bronx,Crotona Park East,-73.883724,40.83609
1090,Bronx,Co-op City,-73.828249,40.878003
1091,Bronx,Riverdale-Spuyten Duyvil,-73.907633,40.887989
1092,Bronx,Riverdale-Spuyten Duyvil,-73.906948,40.886861
1093,Bronx,Mount Hope,-73.904864,40.851268
1094,Bronx,Morris Park,-73.843592,40.854883
1095,Bronx,Pelham Gardens,-73.842918,40.859814
1096,Bronx,Morris Park,-73.851768,40.850242
1097,Bronx,Crotona Park,-73.897642,40.836287
1098,Bronx,Woodlawn Cemetery,-73.877708,40.886755
1099,Bronx,Pelham Parkway-Van Nest,-73.862942,40.845989
1100,Bronx,Morris Park,-73.857428,40.847692
1101,Bronx,Pelham Parkway-Van Nest,-73.867257,40.857362
1102,Bronx,Morris Park,-73.843699,40.854207
1103,Bronx,Allerton,-73.860153,40.865624
1104,Bronx,University Heights (South)-Morris Heights,-73.916287,40.848516
1105,Bronx,Kingsbridge Heights-Van Cortlandt Village,-73.90163,40.868536
1106,Bronx,University Heights (North)-Fordham,-73.901474,40.868276
1107,Bronx,University Heights (North)-Fordham,-73.90306,40.865486
1108,Bronx,University Heights (South)-Morris Heights,-73.921551,40.849777
1109,Bronx,Kingsbridge Heights-Van Cortlandt Village,-73.89828,40.884094
1110,Bronx,Riverdale-Spuyten Duyvil,-73.903321,40.910344
1111,Bronx,Riverdale-Spuyten Duyvil,-73.907123,40.886299
1112,Bronx,Pelham Parkway-Van Nest,-73.859677,40.846456
1113,Bronx,University Heights (South)-Morris Heights,-73.917252,40.84898
1114,Bronx,Eastchester-Edenwald-Baychester,-73.833141,40.884237
1115,Bronx,Co-op City,-73.823678,40.86558
1116,Bronx,Throgs Neck-Schuylerville,-73.810954,40.822596
1117,Bronx,Co-op City,-73.825867,40.879407
1118,Bronx,Co-op City,-73.829147,40.875784
1119,Bronx,Co-op City,-73.829266,40.875818
1120,Bronx,Riverdale-Spuyten Duyvil,-73.918014,40.877473
1121,Bronx,Bedford Park,-73.890867,40.870506
1122,Bronx,Eastchester-Edenwald-Baychester,-73.831159,40.888133
1123,Bronx,West Farms,-73.878529,40.842938
1124,Bronx,Mount Eden-Claremont (West),-73.915842,40.836792
1125,Bronx,Co-op City,-73.824795,40.879412
1126,Bronx,Castle Hill-Unionport,-73.847935,40.81934
1127,Bronx,Fordham Heights,-73.896269,40.862233
1128,Bronx,Kingsbridge Heights-Van Cortlandt Village,-73.901989,40.872673
1129,Bronx,Tremont,-73.884493,40.84621
1130,Bronx,Kingsbridge-Marble Hill,-73.906691,40.876487
1131,Bronx,Pelham Parkway-Van Nest,-73.866137,40.844891
1132,Bronx,Parkchester,-73.859466,40.838717
1133,Bronx,Co-op City,-73.830285,40.871505
1134,Bronx,Castle Hill-Unionport,-73.850372,40.82964
1135,Bronx,University Heights (South)-Morris Heights,-73.915702,40.850824
1136,Bronx,Co-op City,-73.832675,40.870178
1137,Bronx,Co-op City,-73.823082,40.865869
1138,Bronx,Co-op City,-73.823851,40.86503
1139,Bronx,Co-op City,-73.830083,40.871438
1140,Bronx,Co-op City,-73.825612,40.863035
1141,Bronx,Co-op City,-73.824599,40.873853
1142,Bronx,Throgs Neck-Schuylerville,-73.827583,40.823021
1143,Bronx,Riverdale-Spuyten Duyvil,-73.906167,40.901818
1144,Bronx,Co-op City,-73.824294,40.874301
1145,Bronx,Bedford Park,-73.897743,40.878595
1146,Bronx,Co-op City,-73.833986,40.876269
1147,Bronx,Soundview-Bruckner-Bronx River,-73.876128,40.821783
1148,Bronx,Soundview-Bruckner-Bronx River,-73.877156,40.821812
1149,Bronx,University Heights (South)-Morris Heights,-73.920097,40.847007
1150,Bronx,West Farms,-73.878443,40.842367
1151,Bronx,Parkchester,-73.85905,40.837949
1152,Bronx,Bedford Park,-73.896448,40.881461
1153,Bronx,Bedford Park,-73.885775,40.876972
1154,Bronx,Norwood,-73.885606,40.87956
1155,Bronx,Co-op City,-73.833134,40.878599
1156,Bronx,Co-op City,-73.824569,40.864598
1157,Bronx,Melrose,-73.915855,40.81625
1158,Bronx,Norwood,-73.878766,40.879902
1159,Bronx,Norwood,-73.878747,40.879963
1160,Bronx,Highbridge,-73.923748,40.843903
1161,Bronx,Bedford Park,-73.886945,40.874361
1162,Bronx,Mount Eden-Claremont (West),-73.911202,40.837647
1163,Bronx,Pelham Parkway-Van Nest,-73.867481,40.857119
1164,Bronx,Castle Hill-Unionport,-73.854481,40.820136
1165,Bronx,Eastchester-Edenwald-Baychester,-73.838926,40.881077
1166,Bronx,Kingsbridge Heights-Van Cortlandt Village,-73.904182,40.870292
1167,Bronx,Riverdale-Spuyten Duyvil,-73.896583,40.904296
1168,Bronx,Concourse-Concourse Village,-73.924233,40.823622
1169,Bronx,Hunts Point,-73.891357,40.820622
1170,Bronx,Highbridge,-73.929629,40.832687
1171,Bronx,Hunts Point,-73.891643,40.820664
1172,Bronx,West Farms,-73.87944,40.839937
1173,Bronx,Morrisania,-73.907462,40.825638
1174,Bronx,Mott Haven-Port Morris,-73.918116,40.815719
1175,Bronx,Soundview-Clason Point,-73.858879,40.824752
1176,Bronx,Eastchester-Edenwald-Baychester,-73.853122,40.873545
1177,Bronx,Mount Eden-Claremont (West),-73.912667,40.835514
1178,Bronx,Soundview-Clason Point,-73.866837,40.823211
1179,Bronx,Soundview-Bruckner-Bronx River,-73.879811,40.821284
1180,Bronx,Parkchester,-73.861317,40.833679
1181,Bronx,Morrisania,-73.908377,40.824457
1182,Bronx,Highbridge,-73.926453,40.838267
1183,Bronx,Bedford Park,-73.8924,40.8824
1184,Bronx,Throgs Neck-Schuylerville,-73.836343,40.83942
1185,Bronx,Co-op City,-73.82799,40.87828
1186,Bronx,Fordham Heights,-73.900576,40.862479
1187,Bronx,Morris Park,-73.852974,40.852557
1188,Bronx,Highbridge,-73.928055,40.835473
1189,Bronx,Morris Park,-73.84793,40.850963
1190,Bronx,Williamsbridge-Olinville,-73.849536,40.884063
1191,Bronx,Eastchester-Edenwald-Baychester,-73.846134,40.876849
1192,Bronx,Williamsbridge-Olinville,-73.860235,40.875508
1193,Bronx,Eastchester-Edenwald-Baychester,-73.843433,40.885376
1194,Bronx,Westchester Square,-73.843176,40.840523
1195,Bronx,Concourse-Concourse Village,-73.919683,40.823553
1196,Bronx,Co-op City,-73.829431,40.878055
1197,Bronx,Eastchester-Edenwald-Baychester,-73.832531,40.86706
1198,Bronx,Concourse-Concourse Village,-73.913145,40.83509
1199,Bronx,West Farms,-73.877143,40.840077
1200,Bronx,Westchester Square,-73.843198,40.840967
1201,Bronx,Parkchester,-73.861038,40.833793
1202,Bronx,Belmont,-73.882549,40.850765
1203,Bronx,Concourse-Concourse Village,-73.921313,40.828837
1204,Bronx,Kingsbridge Heights-Van Cortlandt Village,-73.898357,40.883864
1205,Bronx,Concourse-Concourse Village,-73.9206,40.8312
1206,Bronx,Kingsbridge-Marble Hill,-73.909384,40.881129
1207,Bronx,Soundview-Bruckner-Bronx River,-73.879921,40.821439
1208,Bronx,Co-op City,-73.830695,40.86933
1209,Bronx,Norwood,-73.880619,40.882449
1210,Bronx,Eastchester-Edenwald-Baychester,-73.833433,40.883992
1211,Bronx,Parkchester,-73.860241,40.837902
1212,Bronx,Morrisania,-73.903583,40.822925
1213,Bronx,Parkchester,-73.862669,40.833542
1214,Bronx,Parkchester,-73.862507,40.833144
1215,Bronx,Castle Hill-Unionport,-73.849533,40.826019
1216,Bronx,Eastchester-Edenwald-Baychester,-73.83276,40.882326
1217,Bronx,West Farms,-73.870986,40.843257
1218,Bronx,Mount Eden-Claremont (West),-73.91138,40.838086
1219,Bronx,Soundview-Bruckner-Bronx River,-73.87781,40.821561
1220,Bronx,Morris Park,-73.844703,40.85106
1221,Bronx,Morrisania,-73.909062,40.824286
1222,Bronx,Morris Park,-73.844073,40.857888
1223,Bronx,Hunts Point,-73.891663,40.820626
1224,Bronx,Bronx Park,-73.879839,40.856338
1225,Bronx,University Heights (North)-Fordham,-73.901514,40.868289
1226,Bronx,Longwood,-73.891186,40.820821
1227,Bronx,Bronx Park,-73.880342,40.857206
1228,Bronx,Claremont Park,-73.909064,40.837071
1229,Bronx,Tremont,-73.888546,40.84789
1230,Bronx,Soundview-Clason Point,-73.858248,40.822565
1231,Bronx,Pelham Bay Park,-73.8271,40.852207
1232,Bronx,Pelham Bay Park,-73.826937,40.852709
1233,Bronx,Mount Eden-Claremont (West),-73.922636,40.844036
1234,Bronx,Mount Eden-Claremont (West),-73.908246,40.837051
1235,Bronx,Hunts Point,-73.892049,40.820539
1236,Bronx,Belmont,-73.881,40.856317
1237,Bronx,Parkchester,-73.861266,40.833701
1238,Bronx,Bedford Park,-73.891586,40.874725
1239,Bronx,Bedford Park,-73.890112,40.876635
1240,Bronx,Bedford Park,-73.893738,40.875838
1241,Bronx,Kingsbridge Heights-Van Cortlandt Village,-73.892976,40.883523
1242,Bronx,Morris Park,-73.8447,40.851327
1243,Bronx,Pelham Parkway-Van Nest,-73.867748,40.856919
1244,Bronx,Soundview-Clason Point,-73.858864,40.824712
1245,Bronx,Bronx Park,-73.869885,40.856174
1246,Bronx,Morrisania,-73.905286,40.82707
1247,Bronx,University Heights (North)-Fordham,-73.905412,40.862864
1248,Bronx,University Heights (North)-Fordham,-73.908523,40.862668
1249,Bronx,Williamsbridge-Olinville,-73.866079,40.877718
1250,Bronx,Concourse-Concourse Village,-73.91858,40.833244
1251,Bronx,Bedford Park,-73.894426,40.875337
1252,Bronx,Eastchester-Edenwald-Baychester,-73.849031,40.890843
1253,Bronx,Bedford Park,-73.890033,40.877003
1254,Bronx,Riverdale-Spuyten Duyvil,-73.909905,40.879564
1255,Bronx,Concourse-Concourse Village,-73.919189,40.824061
1256,Bronx,Bronx Park,-73.881908,40.866245
1257,Bronx,Hutchinson Metro Center,-73.844528,40.846698
1258,Bronx,Bronx Park,-73.880451,40.860866
1259,Bronx,Bronx Park,-73.8821,40.8514
1260,Bronx,Mount Hope,-73.90055,40.84773
1261,Bronx,University Heights (South)-Morris Heights,-73.90991,40.85205
1262,Bronx,Concourse-Concourse Village,-73.91711,40.8348
1263,Bronx,Mott Haven-Port Morris,-73.92745,40.81037
1264,Bronx,University Heights (South)-Morris Heights,-73.92023,40.85237
1265,Bronx,West Farms,-73.87327,40.84112
1266,Bronx,University Heights (South)-Morris Heights,-73.91991,40.8475
1267,Bronx,Claremont Village-Claremont (East),-73.9102,40.83104
1268,Bronx,Fordham Heights,-73.89186,40.86139
1269,Bronx,Mott Haven-Port Morris,-73.91709,40.81571
1270,Manhattan,Kingsbridge-Marble Hill,-73.9081,40.87595
1271,Bronx,Mount Eden-Claremont (West),-73.91437,40.83837
1272,Bronx,Yankee Stadium-Macombs Dam Park,-73.92649,40.82806
1273,Bronx,University Heights (South)-Morris Heights,-73.91605,40.85023
1274,Bronx,Kingsbridge-Marble Hill,-73.90476,40.87917
1275,Bronx,Bedford Park,-73.89669,40.86733
1276,Bronx,Tremont,-73.89405,40.8509
1277,Bronx,Tremont,-73.88576,40.84299
1278,Bronx,Concourse-Concourse Village,-73.91097,40.831
1279,Bronx,University Heights (North)-Fordham,-73.90514,40.86256
1280,Bronx,Mount Hope,-73.9029,40.84691
1281,Bronx,Soundview-Clason Point,-73.85975,40.82423
1282,Bronx,Mount Eden-Claremont (West),-73.92182,40.84087
1283,Manhattan,Gramercy,-73.9875,40.733521
1284,Manhattan,East Village,-73.9815,40.72867
1285,Manhattan,Upper East Side-Yorkville,-73.955293,40.77354
1286,Manhattan,Washington Heights (South),-73.935393,40.842153
1287,Manhattan,Midtown South-Flatiron-Union Square,-73.98457,40.7454
1288,Manhattan,Midtown South-Flatiron-Union Square,-73.983661,40.746649
1289,Manhattan,Midtown-Times Square,-73.982494,40.767031
1290,Manhattan,East Harlem (North),-73.942238,40.803446
1291,Manhattan,Washington Heights (South),-73.943611,40.835476
1292,Manhattan,Washington Heights (South),-73.941866,40.833301
1293,Manhattan,Midtown-Times Square,-73.976838,40.764058
1294,Manhattan,Midtown-Times Square,-73.982276,40.766575
1295,Bronx,Fordham Heights,-73.898836,40.858791
1296,Bronx,Kingsbridge Heights-Van Cortlandt Village,-73.894622,40.885291
1297,Bronx,Wakefield-Woodlawn,-73.861796,40.900777
1298,Bronx,Crotona Park East,-73.890448,40.835793
1299,Bronx,Castle Hill-Unionport,-73.846026,40.813009
1300,Bronx,Tremont,-73.884755,40.846021
